tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,first_prediction,first_prediction_confidence,first_prediction_is_true,second_prediction,second_prediction_confidence,second_prediction_is_true,third_prediction,third_prediction_confidence,third_prediction_is_true,breed,favorite_count,id,retweet_count
855138241867124737,2017-04-20 19:16:59,RT @frasercampbell_: oh my... what's that... beautiful scarf around your neck... 14/10 a h*ckin good dog in a h*ckin good game @GoodDogsGam…,14,10,None,Other,,,,,,,,,,,,,0,855138241867124737,47
854732716440526848,2017-04-19 16:25:34,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,12,10,Marlee,Other,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1.0,pembroke,0.6955479999999999,True,cardigan,0.058901699999999994,True,chow,0.0284106,True,pembroke,23228,854732716440526848,6306
854482394044301312,2017-04-18 23:50:52,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,13,10,Arya,Other,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1.0,chihuahua,0.26024200000000003,True,toy_poodle,0.189158,True,labrador_retriever,0.14419500000000002,True,chihuahua,29823,854482394044301312,7097
854365224396361728,2017-04-18 16:05:17,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,13,10,Einstein,Other,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1.0,pembroke,0.9070799999999999,True,cardigan,0.086272,True,chihuahua,0.00141323,True,pembroke,19249,854365224396361728,4854
854120357044912130,2017-04-17 23:52:16,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,14,10,None,Pupper,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4.0,black-and-tan_coonhound,0.8548610000000001,True,doberman,0.0507918,True,bluetick,0.021761700000000002,True,black-and-tan_coonhound,32569,854120357044912130,7743
854010172552949760,2017-04-17 16:34:26,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",11,10,None,Doggo,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1.0,english_springer,0.35473299999999997,True,collie,0.177538,True,border_collie,0.131706,True,english_springer,16518,854010172552949760,3266
853760880890318849,2017-04-17 00:03:50,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,12,10,Alice,Other,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1.0,miniature_pinscher,0.29251900000000003,True,chihuahua,0.120946,True,rottweiler,0.11949000000000001,True,miniature_pinscher,29170,853760880890318849,5997
853639147608842240,2017-04-16 16:00:07,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,13,10,None,Other,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1.0,german_shepherd,0.509879,True,malinois,0.23731100000000002,True,kelpie,0.0469162,True,german_shepherd,35579,853639147608842240,10528
853299958564483072,2017-04-15 17:32:18,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,13,10,Rumpole,Other,,,,,,,,,,,,,15865,853299958564483072,3708
852936405516943360,2017-04-14 17:27:40,"RT @dog_rates: I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t…",13,10,None,Other,,,,,,,,,,,,,0,852936405516943360,2087
852912242202992640,2017-04-14 15:51:39,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",12,10,Benny,Other,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1.0,great_dane,0.7837649999999999,True,rhodesian_ridgeback,0.114147,True,english_foxhound,0.0464395,True,great_dane,9268,852912242202992640,1912
852672615818899456,2017-04-13 23:59:28,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,12,10,Aspen,Other,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1.0,golden_retriever,0.7112350000000001,True,otterhound,0.0682347,True,sussex_spaniel,0.0465617,True,golden_retriever,15272,852672615818899456,2246
852553447878664193,2017-04-13 16:05:56,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,13,10,Jarod,Other,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1.0,bloodhound,0.186498,True,brabancon_griffon,0.13902799999999998,True,rottweiler,0.12594,True,bloodhound,16748,852553447878664193,3659
852311364735569921,2017-04-13 00:03:59,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,13,10,Wiggles,Other,,,,,,,,,,,,,33919,852311364735569921,10291
852226086759018497,2017-04-12 18:25:07,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",14,10,General,Other,,,,,,,,,,,,,20502,852226086759018497,7088
852189679701164033,2017-04-12 16:00:27,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,12,10,Sailor,Other,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1.0,barrow,0.42315,False,bernese_mountain_dog,0.41537399999999997,True,entlebucher,0.0673454,True,bernese_mountain_dog,11756,852189679701164033,1657
851953902622658560,2017-04-12 00:23:33,RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13,10,None,Doggo,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1.0,staffordshire_bullterrier,0.757547,True,american_staffordshire_terrier,0.14995,True,chesapeake_bay_retriever,0.047522699999999994,True,staffordshire_bullterrier,0,851953902622658560,10040
851861385021730816,2017-04-11 18:15:55,RT @eddie_coe98: Thanks @dog_rates completed my laptop. 10/10 would buy again https://t.co/bO0rThDlXI,10,10,None,Other,,,,,,,,,,,,,0,851861385021730816,23
851591660324737024,2017-04-11 00:24:08,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,11,10,None,Other,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1.0,cardigan,0.394507,True,chihuahua,0.077254,True,french_bulldog,0.07655880000000001,True,cardigan,16629,851591660324737024,3622
851464819735769094,2017-04-10 16:00:07,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,14,10,Iggy,Other,,,,,,,,,,,,,24906,851464819735769094,7402
851224888060895234,2017-04-10 00:06:42,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",13,10,Snoop,Other,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3.0,car_mirror,0.971512,False,seat_belt,0.00706346,False,standard_poodle,0.00568265,True,standard_poodle,21254,851224888060895234,5974
850753642995093505,2017-04-08 16:54:09,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",11,10,Kyle,Other,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1.0,pug,0.9969520000000001,True,bull_mastiff,0.000995901,True,french_bulldog,0.00088338,True,pug,31865,850753642995093505,9699
850380195714523136,2017-04-07 16:10:12,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,13,10,Leo,Other,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1.0,yorkshire_terrier,0.24901199999999998,True,maltese_dog,0.166364,True,shih-tzu,0.142254,True,yorkshire_terrier,13433,850380195714523136,2740
850145622816686080,2017-04-07 00:38:06,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,11,10,Riley,Other,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2.0,tennis_ball,0.7147979999999999,False,kelpie,0.10539000000000001,True,malinois,0.058552699999999985,True,kelpie,16812,850145622816686080,4013
850019790995546112,2017-04-06 16:18:05,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,12,10,Boomer,Pupper,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3.0,shetland_sheepdog,0.759907,True,collie,0.107405,True,pembroke,0.05233530000000002,True,shetland_sheepdog,21055,850019790995546112,5127
849776966551130114,2017-04-06 00:13:11,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,12,10,None,Other,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2.0,chihuahua,0.292092,True,toy_terrier,0.136852,True,bonnet,0.103111,False,chihuahua,31379,849776966551130114,7974
849668094696017920,2017-04-05 17:00:34,RT @dog_rates: This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https…,12,10,None,Pupper,,,,,,,,,,,,,0,849668094696017920,5197
849412302885593088,2017-04-05 00:04:08,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,12,10,Noosh,Other,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4.0,schipperke,0.907559,True,crossword_puzzle,0.017933900000000003,False,chihuahua,0.016190700000000002,True,schipperke,16366,849412302885593088,3297
849336543269576704,2017-04-04 19:03:06,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",11,10,None,Other,,,,,,,,,,,,,11780,849336543269576704,1984
849051919805034497,2017-04-04 00:12:06,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,13,10,Kevin,Other,,,,,,,,,,,,,43800,849051919805034497,8941
848690551926992896,2017-04-03 00:16:10,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,12,10,None,Other,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1.0,flat-coated_retriever,0.8236479999999999,True,newfoundland,0.10057100000000001,True,groenendael,0.038309699999999995,True,flat-coated_retriever,26015,848690551926992896,4537
848324959059550208,2017-04-02 00:03:26,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,12,10,Odin,Other,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1.0,malamute,0.5445760000000001,True,siberian_husky,0.29026799999999997,True,eskimo_dog,0.154421,True,malamute,25554,848324959059550208,4829
848212111729840128,2017-04-01 16:35:01,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",6,10,Jerry,Other,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1.0,bedlington_terrier,0.333486,True,ibizan_hound,0.245797,True,wallaby,0.13164700000000001,False,bedlington_terrier,16863,848212111729840128,3227
847978865427394560,2017-04-01 01:08:10,RT @dog_rates: This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.c…,11,10,None,Other,,,,,,,,,,,,,0,847978865427394560,3430
847971574464610304,2017-04-01 00:39:12,RT @basic_vacek_: I love my new mug easy 13/10 @dog_rates https://t.co/0bYtoL7Wwt,13,10,None,Other,,,,,,,,,,,,,0,847971574464610304,449
847962785489326080,2017-04-01 00:04:17,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,10,10,Georgie,Other,,,,,,,,,,,,,24305,847962785489326080,5371
847842811428974592,2017-03-31 16:07:33,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",12,10,Rontu,Other,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1.0,bernese_mountain_dog,0.9513370000000001,True,greater_swiss_mountain_dog,0.0168491,True,appenzeller,0.0108492,True,bernese_mountain_dog,5658,847842811428974592,1416
847606175596138505,2017-03-31 00:27:14,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,12,10,Cannon,Other,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1.0,cardigan,0.413688,True,boston_bull,0.381836,True,doormat,0.0658678,False,cardigan,19422,847606175596138505,3576
847251039262605312,2017-03-30 00:56:03,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,12,10,Furzey,Other,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1.0,airedale,0.49538000000000004,True,irish_terrier,0.316456,True,lakeland_terrier,0.15853299999999998,True,airedale,21173,847251039262605312,4525
847157206088847362,2017-03-29 18:43:12,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",11,10,Daisy,Other,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2.0,staffordshire_bullterrier,0.21960900000000005,True,american_staffordshire_terrier,0.178671,True,pug,0.123271,True,staffordshire_bullterrier,20639,847157206088847362,6175
847116187444137987,2017-03-29 16:00:12,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,11,10,None,Other,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1.0,white_wolf,0.128935,False,american_staffordshire_terrier,0.113434,True,dingo,0.0812314,False,american_staffordshire_terrier,22161,847116187444137987,3373
846874817362120707,2017-03-29 00:01:05,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",13,10,Tuck,Other,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2.0,shetland_sheepdog,0.450539,True,papillon,0.18792799999999998,True,collie,0.140068,True,shetland_sheepdog,20776,846874817362120707,4139
846514051647705089,2017-03-28 00:07:32,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13,10,Barney,Doggo,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2.0,golden_retriever,0.650003,True,leonberg,0.0651992,True,norfolk_terrier,0.0529553,True,golden_retriever,46255,846514051647705089,12242
846505985330044928,2017-03-27 23:35:28,THIS WAS NOT HIS FAULT HE HAD NO IDEA. 11/10 STILL A VERY GOOD DOG https://t.co/GJ8rozumsy,11,10,None,Other,,,,,,,,,,,,,14612,846505985330044928,3256
846153765933735936,2017-03-27 00:15:53,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,13,10,Vixen,Other,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1.0,giant_schnauzer,0.346468,True,flat-coated_retriever,0.21845100000000006,True,labrador_retriever,0.10802,True,giant_schnauzer,32842,846153765933735936,9584
846139713627017216,2017-03-26 23:20:02,SHE DID AN ICY ZOOM AND KNEW WHEN TO PUT ON THE BRAKES 13/10 CANCEL THE GAME THIS IS ALL WE NEED https://t.co/4ctgpGcqAd,13,10,None,Other,,,,,,,,,,,,,32026,846139713627017216,10436
846042936437604353,2017-03-26 16:55:29,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12,10,Jarvis,Other,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1.0,golden_retriever,0.96111,True,labrador_retriever,0.0166952,True,tibetan_mastiff,0.00908153,True,golden_retriever,16580,846042936437604353,3063
845812042753855489,2017-03-26 01:38:00,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,13,10,None,Other,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1.0,samoyed,0.9798030000000001,True,chow,0.0159226,True,white_wolf,0.00130279,False,samoyed,30384,845812042753855489,9238
845677943972139009,2017-03-25 16:45:08,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12,10,None,Other,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1.0,chow,0.8086810000000001,True,groenendael,0.12314100000000001,True,newfoundland,0.022143200000000002,True,chow,26058,845677943972139009,5057
845397057150107648,2017-03-24 22:08:59,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13,10,Mimosa,Doggo,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1.0,dandie_dinmont,0.394404,True,maltese_dog,0.18653699999999998,True,west_highland_white_terrier,0.18198499999999998,True,dandie_dinmont,7922,845397057150107648,1911
845306882940190720,2017-03-24 16:10:40,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,12,10,Pickles,Pupper,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1.0,irish_water_spaniel,0.567475,True,labrador_retriever,0.169496,True,curly-coated_retriever,0.101518,True,irish_water_spaniel,24199,845306882940190720,5699
845098359547420673,2017-03-24 02:22:04,RT @dog_rates: This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t…,12,10,None,Other,,,,,,,,,,,,,0,845098359547420673,8102
844979544864018432,2017-03-23 18:29:57,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",13,10,None,Other,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,3.0,tennis_ball,0.999281,False,racket,0.00037008,False,shetland_sheepdog,0.000132068,True,shetland_sheepdog,14138,844979544864018432,2731
844973813909606400,2017-03-23 18:07:10,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12,10,Brady,Other,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1.0,labrador_retriever,0.742421,True,golden_retriever,0.195218,True,chihuahua,0.017320099999999998,True,labrador_retriever,15695,844973813909606400,3405
844704788403113984,2017-03-23 00:18:10,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,13,10,Luna,Other,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1.0,labrador_retriever,0.9802129999999999,True,golden_retriever,0.00701167,True,beagle,0.00314697,True,labrador_retriever,40223,844704788403113984,10946
844580511645339650,2017-03-22 16:04:20,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,11,10,Charlie,Other,,,,,,,,,,,,,17125,844580511645339650,3328
844223788422217728,2017-03-21 16:26:50,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,12,10,Margo,Other,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1.0,labrador_retriever,0.71951,True,chesapeake_bay_retriever,0.122019,True,newfoundland,0.038827600000000004,True,labrador_retriever,14167,844223788422217728,2332
843981021012017153,2017-03-21 00:22:10,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd,13,10,None,Other,,,,,,,,,,,,,15738,843981021012017153,3104
843856843873095681,2017-03-20 16:08:44,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,12,10,Sadie,Other,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1.0,labrador_retriever,0.9225399999999999,True,golden_retriever,0.0743578,True,great_pyrenees,0.00232495,True,labrador_retriever,22272,843856843873095681,4912
843604394117681152,2017-03-19 23:25:35,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11,10,Hank,Other,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1.0,labrador_retriever,0.430583,True,golden_retriever,0.263581,True,great_pyrenees,0.179385,True,labrador_retriever,17558,843604394117681152,2924
843235543001513987,2017-03-18 22:59:54,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,13,10,Tycho,Other,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1.0,pembroke,0.9584520000000001,True,cardigan,0.0237699,True,chihuahua,0.00526936,True,pembroke,22372,843235543001513987,6417
842846295480000512,2017-03-17 21:13:10,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,13,10,Charlie,Other,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1.0,labrador_retriever,0.46107600000000004,True,golden_retriever,0.154946,True,chihuahua,0.110249,True,labrador_retriever,15834,842846295480000512,3822
842765311967449089,2017-03-17 15:51:22,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",12,10,Indie,Other,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1.0,tub,0.665238,False,bucket,0.10516600000000001,False,labrador_retriever,0.0293399,True,labrador_retriever,7018,842765311967449089,1355
842535590457499648,2017-03-17 00:38:32,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,13,10,Winnie,Other,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1.0,pembroke,0.685084,True,cardigan,0.314608,True,basenji,0.000159824,True,pembroke,18831,842535590457499648,3723
842163532590374912,2017-03-16 00:00:07,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,12,10,George,Other,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2.0,french_bulldog,0.891227,True,soccer_ball,0.022811,False,bull_mastiff,0.012852,True,french_bulldog,25469,842163532590374912,6166
842115215311396866,2017-03-15 20:48:07,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,12,10,Bentley,Other,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1.0,chow,0.293493,True,newfoundland,0.181336,True,schipperke,0.12515199999999999,True,chow,14587,842115215311396866,3222
841833993020538882,2017-03-15 02:10:39,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13,10,None,Other,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,ice_bear,0.3362,False,samoyed,0.20135799999999998,True,eskimo_dog,0.186789,True,samoyed,0,841833993020538882,16300
841680585030541313,2017-03-14 16:01:03,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",12,10,Penny,Other,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1.0,chihuahua,0.547401,True,bow_tie,0.19836099999999998,False,pembroke,0.058492499999999996,True,chihuahua,26716,841680585030541313,8246
841439858740625411,2017-03-14 00:04:30,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,14,10,None,Other,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,3.0,military_uniform,0.853684,False,labrador_retriever,0.048199900000000004,True,groenendael,0.015394399999999999,True,labrador_retriever,13152,841439858740625411,3910
841320156043304961,2017-03-13 16:08:50,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",12,10,None,Other,,,,,,,,,,,,,20608,841320156043304961,5791
841314665196081154,2017-03-13 15:47:01,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,13,10,Max,Other,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1.0,afghan_hound,0.9037120000000001,True,saluki,0.035214999999999996,True,bloodhound,0.0265655,True,afghan_hound,16506,841314665196081154,4993
841077006473256960,2017-03-13 00:02:39,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,12,10,Dawn,Other,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1.0,brittany_spaniel,0.9629850000000001,True,blenheim_spaniel,0.014819999999999996,True,clumber,0.00955711,True,brittany_spaniel,23845,841077006473256960,5648
840761248237133825,2017-03-12 03:07:56,"RT @dog_rates: Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https:/…",12,10,None,Other,,,,,,,,,,,,,0,840761248237133825,1868
840728873075638272,2017-03-12 00:59:17,RT @dog_rates: This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://…,12,10,None,Other,,,,,,,,,,,,,0,840728873075638272,17211
840696689258311684,2017-03-11 22:51:24,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,10,10,None,Other,,,,,,,,,,,,,12821,840696689258311684,1043
840632337062862849,2017-03-11 18:35:42,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",12,10,Maddie,Other,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1.0,golden_retriever,0.711148,True,cocker_spaniel,0.15792899999999999,True,labrador_retriever,0.059581899999999986,True,golden_retriever,9360,840632337062862849,1868
840370681858686976,2017-03-11 01:15:58,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,13,10,None,Other,,,,,,,,,,,,,17178,840370681858686976,4845
840268004936019968,2017-03-10 18:27:58,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,12,10,Monty,Other,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3.0,chesapeake_bay_retriever,0.8639870000000001,True,labrador_retriever,0.0526323,True,kelpie,0.0325736,True,chesapeake_bay_retriever,20125,840268004936019968,6113
